name	taxonomy_id	taxonomy_lvl	sample_Neg_num	sample_Neg_frac	sample_No-Tube-1_num	sample_No-Tube-1_frac	sample_No-Tube-2_num	sample_No-Tube-2_frac	sample_Pos_num	sample_Pos_frac
Gloeothece verrucosa	2546359	S	0	0.00000	0	0.00000	0	0.00000	16	0.00000
Gloeothece citriformis	2546356	S	0	0.00000	0	0.00000	0	0.00000	10	0.00000
Trichodesmium erythraeum	1206	S	0	0.00000	0	0.00000	0	0.00000	12	0.00000
Moorea producens	1155739	S	0	0.00000	0	0.00000	0	0.00000	11	0.00000
Prochlorococcus sp. MIT 0604	1501268	S	0	0.00000	0	0.00000	0	0.00000	22	0.00000
Leptolyngbya sp. PCC 7376	111781	S	0	0.00000	0	0.00000	0	0.00000	11	0.00000
Pseudanabaena sp. PCC 7367	82654	S	0	0.00000	0	0.00000	0	0.00000	15	0.00000
cyanobacterium endosymbiont of Rhopalodia gibberula	1763363	S	0	0.00000	0	0.00000	0	0.00000	57	0.00000
Mycoplasma bovirhinis	29553	S	0	0.00000	0	0.00000	0	0.00000	19	0.00000
Mycoplasma pneumoniae	2104	S	0	0.00000	0	0.00000	0	0.00000	13	0.00000
Mycoplasma mobile	2118	S	0	0.00000	0	0.00000	0	0.00000	13	0.00000
Mycoplasma neurolyticum	2120	S	0	0.00000	0	0.00000	0	0.00000	13	0.00000
Mycoplasma hominis	2098	S	0	0.00000	0	0.00000	0	0.00000	11	0.00000
Mycoplasma orale	2121	S	0	0.00000	0	0.00000	0	0.00000	11	0.00000
Mycoplasma iowae	2116	S	0	0.00000	0	0.00000	0	0.00000	11	0.00000
Spiroplasma poulsonii	2138	S	0	0.00000	0	0.00000	0	0.00000	23	0.00000
Spiroplasma corruscae	216934	S	0	0.00000	0	0.00000	0	0.00000	16	0.00000
Mesoplasma florum	2151	S	0	0.00000	0	0.00000	0	0.00000	10	0.00000
Acholeplasma hippikon	264636	S	0	0.00000	0	0.00000	0	0.00000	23	0.00000
Chloroflexus aggregans	152260	S	0	0.00000	0	0.00000	0	0.00000	14	0.00000
Anaerolineaceae bacterium oral taxon 439	1889813	S	0	0.00000	0	0.00000	0	0.00000	20	0.00000
Tepidiforma bonchosmolovskayae	2601677	S	0	0.00000	0	0.00000	0	0.00000	19	0.00000
Ktedonosporobacter rubrisoli	2509675	S	0	0.00000	0	0.00000	0	0.00000	18	0.00000
Candidatus Promineofilum breve	1806508	S	0	0.00000	0	0.00000	0	0.00000	11	0.00000
Armatimonadetes bacterium Uphvl-Ar1	2004467	S	0	0.00000	0	0.00000	0	0.00000	18	0.00000
Fimbriimonas ginsengisoli	1005039	S	0	0.00000	0	0.00000	0	0.00000	12	0.00000
Klebsiella grimontii	2058152	S	0	0.00000	0	0.00000	0	0.00000	17	0.00000
Shigella sp. PAMC 28760	1813821	S	0	0.00000	0	0.00000	0	0.00000	17	0.00000
Citrobacter sp. Y3	2716879	S	0	0.00000	0	0.00000	0	0.00000	11	0.00000
Enterobacter sp. CRENT-193	2051905	S	0	0.00000	0	0.00000	0	0.00000	12	0.00000
Enterobacteriaceae endosymbiont of Macroplea appendiculata	2675790	S	0	0.00000	0	0.00000	0	0.00000	22	0.00000
Enterobacteriaceae bacterium ENNIH3	1920128	S	0	0.00000	0	0.00000	0	0.00000	15	0.00000
Enterobacteriaceae endosymbiont of Macroplea mutica	2675791	S	0	0.00000	0	0.00000	0	0.00000	15	0.00000
Enterobacteriaceae endosymbiont of Plateumaris braccata	2675793	S	0	0.00000	0	0.00000	0	0.00000	13	0.00000
Enterobacteriaceae endosymbiont of Plateumaris pusilla	2675795	S	0	0.00000	0	0.00000	0	0.00000	12	0.00000
Enterobacteriaceae endosymbiont of Donacia sparganii	2675785	S	0	0.00000	0	0.00000	0	0.00000	12	0.00000
Enterobacteriaceae endosymbiont of Donacia bicoloricornis	2675772	S	0	0.00000	0	0.00000	0	0.00000	10	0.00000
Enterobacteriaceae endosymbiont of Donacia proxima	2675782	S	0	0.00000	0	0.00000	0	0.00000	10	0.00000
Enterobacteriaceae endosymbiont of Donacia simplex	2675784	S	0	0.00000	0	0.00000	0	0.00000	10	0.00000
Candidatus Blochmannia vafer	251535	S	0	0.00000	0	0.00000	0	0.00000	12	0.00000
Serratia sp. P2ACOL2	2482769	S	0	0.00000	0	0.00000	0	0.00000	15	0.00000
Serratia sp. FDAARGOS_506	2420306	S	0	0.00000	0	0.00000	0	0.00000	10	0.00000
Serratia sp. KUDC3025	2597702	S	0	0.00000	0	0.00000	0	0.00000	10	0.00000
Yersinia sp. KBS0713	1179669	S	0	0.00000	0	0.00000	0	0.00000	26	0.00000
Yersinia aleksiciae	263819	S	0	0.00000	0	0.00000	0	0.00000	12	0.00000
Yersinia rohdei	29485	S	0	0.00000	0	0.00000	0	0.00000	11	0.00000
Pantoea eucalypti	470933	S	0	0.00000	0	0.00000	0	0.00000	13	0.00000
Erwinia pyrifoliae	79967	S	0	0.00000	0	0.00000	0	0.00000	11	0.00000
Erwinia billingiae	182337	S	0	0.00000	0	0.00000	0	0.00000	10	0.00000
Proteus sp. ZN5	2697019	S	0	0.00000	0	0.00000	0	0.00000	12	0.00000
Proteus cibarius	626774	S	0	0.00000	0	0.00000	0	0.00000	16	0.00000
Proteus hauseri	183417	S	0	0.00000	0	0.00000	0	0.00000	11	0.00000
Providencia vermicola	333965	S	0	0.00000	0	0.00000	0	0.00000	19	0.00000
Providencia rustigianii	158850	S	0	0.00000	0	0.00000	0	0.00000	10	0.00000
Dickeya sp. MK7	1224145	S	0	0.00000	0	0.00000	0	0.00000	33	0.00000
Dickeya solani	1089444	S	0	0.00000	0	0.00000	0	0.00000	32	0.00000
Pectobacterium wasabiae	55208	S	0	0.00000	0	0.00000	0	0.00000	24	0.00000
Pectobacterium versatile	2488639	S	0	0.00000	0	0.00000	0	0.00000	16	0.00000
Edwardsiella sp. EA181011	1578828	S	0	0.00000	0	0.00000	0	0.00000	13	0.00000
Phytobacter diazotrophicus	395631	S	0	0.00000	0	0.00000	0	0.00000	12	0.00000
Pseudomonas sp. WCS374	1495331	S	0	0.00000	0	0.00000	0	0.00000	15	0.00000
Acinetobacter sp. ACNIH1	1636603	S	0	0.00000	0	0.00000	0	0.00000	21	0.00000
Acinetobacter sp. 323-1	2715164	S	0	0.00000	0	0.00000	0	0.00000	11	0.00000
Acinetobacter sp. WCHAc010034	1879049	S	0	0.00000	0	0.00000	0	0.00000	10	0.00000
Acinetobacter venetianus	52133	S	0	0.00000	0	0.00000	0	0.00000	16	0.00000
Moraxella bovis	476	S	0	0.00000	0	0.00000	0	0.00000	10	0.00000
Xanthomonas gardneri	90270	S	0	0.00000	0	0.00000	0	0.00000	14	0.00000
Stenotrophomonas sp. pho	2211160	S	0	0.00000	0	0.00000	0	0.00000	16	0.00000
Stenotrophomonas sp. LM091	1904944	S	0	0.00000	0	0.00000	0	0.00000	13	0.00000
Stenotrophomonas sp. ASS1	2282124	S	0	0.00000	0	0.00000	0	0.00000	10	0.00000
Lysobacter oculi	2698682	S	0	0.00000	0	0.00000	0	0.00000	11	0.00000
Luteimonas sp. Gr-4	1176533	S	0	0.00000	0	0.00000	0	0.00000	11	0.00000
Pseudolysobacter antarcticus	2511995	S	0	0.00000	0	0.00000	0	0.00000	23	0.00000
Arenimonas daejeonensis	370777	S	0	0.00000	0	0.00000	0	0.00000	13	0.00000
Dokdonella koreensis	323415	S	0	0.00000	0	0.00000	0	0.00000	21	0.00000
Ahniella affigens	2021234	S	0	0.00000	0	0.00000	0	0.00000	10	0.00000
Haemophilus parahaemolyticus	735	S	0	0.00000	0	0.00000	0	0.00000	17	0.00000
Actinobacillus delphinicola	51161	S	0	0.00000	0	0.00000	0	0.00000	24	0.00000
Aggregatibacter segnis	739	S	0	0.00000	0	0.00000	0	0.00000	14	0.00000
Pasteurellaceae bacterium RH1A	1823760	S	0	0.00000	0	0.00000	0	0.00000	14	0.00000
Frederiksenia canicola	123824	S	0	0.00000	0	0.00000	0	0.00000	19	0.00000
Avibacterium paragallinarum	728	S	0	0.00000	0	0.00000	0	0.00000	11	0.00000
Bibersteinia trehalosi	47735	S	0	0.00000	0	0.00000	0	0.00000	14	0.00000
Otariodibacter oris	1032623	S	0	0.00000	0	0.00000	0	0.00000	10	0.00000
Vibrio anguillarum	55601	S	0	0.00000	0	0.00000	0	0.00000	18	0.00000
Vibrio mimicus	674	S	0	0.00000	0	0.00000	0	0.00000	16	0.00000
Vibrio metschnikovii	28172	S	0	0.00000	0	0.00000	0	0.00000	12	0.00000
Vibrio navarrensis	29495	S	0	0.00000	0	0.00000	0	0.00000	10	0.00000
Vibrio mediterranei	689	S	0	0.00000	0	0.00000	0	0.00000	10	0.00000
Photobacterium gaetbulicola	1295392	S	0	0.00000	0	0.00000	0	0.00000	12	0.00000
Aliivibrio wodanis	80852	S	0	0.00000	0	0.00000	0	0.00000	11	0.00000
Alkalilimnicola ehrlichii	351052	S	0	0.00000	0	0.00000	0	0.00000	15	0.00000
Thiocystis violascens	73141	S	0	0.00000	0	0.00000	0	0.00000	14	0.00000
Granulosicoccus antarcticus	437505	S	0	0.00000	0	0.00000	0	0.00000	11	0.00000
Thiohalobacter thiocyanaticus	585455	S	0	0.00000	0	0.00000	0	0.00000	11	0.00000
Alteromonas mediterranea	314275	S	0	0.00000	0	0.00000	0	0.00000	13	0.00000
Marinobacter hydrocarbonoclasticus	2743	S	0	0.00000	0	0.00000	0	0.00000	11	0.00000
Marinobacter fonticola	2603215	S	0	0.00000	0	0.00000	0	0.00000	11	0.00000
Paraglaciecola sp. L3A3	2686358	S	0	0.00000	0	0.00000	0	0.00000	26	0.00000
Paraglaciecola psychrophila	326544	S	0	0.00000	0	0.00000	0	0.00000	15	0.00000
Catenovulum sediminis	1740262	S	0	0.00000	0	0.00000	0	0.00000	15	0.00000
Agarivorans gilvus	680279	S	0	0.00000	0	0.00000	0	0.00000	15	0.00000
Pseudoalteromonas sp. Xi13	2490635	S	0	0.00000	0	0.00000	0	0.00000	72	0.00000
Pseudoalteromonas rubra	43658	S	0	0.00000	0	0.00000	0	0.00000	17	0.00000
Pseudoalteromonas piscicida	43662	S	0	0.00000	0	0.00000	0	0.00000	13	0.00000
Shewanella sp. FDAARGOS_354	1930557	S	0	0.00000	0	0.00000	0	0.00000	11	0.00000
Shewanella donghaensis	238836	S	0	0.00000	0	0.00000	0	0.00000	12	0.00000
Shewanella loihica	359303	S	0	0.00000	0	0.00000	0	0.00000	11	0.00000
Thalassotalea sp. HSM 43	2552945	S	0	0.00000	0	0.00000	0	0.00000	14	0.00000
Colwellia sp. Arc7-635	2497879	S	0	0.00000	0	0.00000	0	0.00000	12	0.00000
Idiomarina loihiensis	135577	S	0	0.00000	0	0.00000	0	0.00000	11	0.00000
Moritella yayanosii	69539	S	0	0.00000	0	0.00000	0	0.00000	13	0.00000
Ferrimonas balearica	44012	S	0	0.00000	0	0.00000	0	0.00000	11	0.00000
Tolumonas auensis	43948	S	0	0.00000	0	0.00000	0	0.00000	11	0.00000
Oceanimonas sp. GK1	511062	S	0	0.00000	0	0.00000	0	0.00000	11	0.00000
Halomonas sp. THAF12	2587849	S	0	0.00000	0	0.00000	0	0.00000	22	0.00000
Zymobacter palmae	33074	S	0	0.00000	0	0.00000	0	0.00000	12	0.00000
Cobetia sp. ICG0124	2053669	S	0	0.00000	0	0.00000	0	0.00000	42	0.00000
Kushneria sp. YCWA18	657387	S	0	0.00000	0	0.00000	0	0.00000	11	0.00000
Salinicola tamaricis	1771309	S	0	0.00000	0	0.00000	0	0.00000	26	0.00000
Neptunomonas concharum	1031538	S	0	0.00000	0	0.00000	0	0.00000	15	0.00000
Ketobacter alkanivorans	1917421	S	0	0.00000	0	0.00000	0	0.00000	14	0.00000
Legionella cherrii	28084	S	0	0.00000	0	0.00000	0	0.00000	51	0.00000
Legionella longbeachae	450	S	0	0.00000	0	0.00000	0	0.00000	17	0.00000
Coxiella endosymbiont of Amblyomma sculptum	2487929	S	0	0.00000	0	0.00000	0	0.00000	17	0.00000
Aquicella siphonis	254247	S	0	0.00000	0	0.00000	0	0.00000	10	0.00000
Candidatus Rickettsiella viridis	676208	S	0	0.00000	0	0.00000	0	0.00000	12	0.00000
gamma proteobacterium SS-5	947516	S	0	0.00000	0	0.00000	0	0.00000	10	0.00000
Gammaproteobacteria bacterium DM2	2169539	S	0	0.00000	0	0.00000	0	0.00000	10	0.00000
Cellvibrio sp. KY-GH-1	2303332	S	0	0.00000	0	0.00000	0	0.00000	11	0.00000
Agarilytica rhodophyticola	1737490	S	0	0.00000	0	0.00000	0	0.00000	10	0.00000
Microbulbifer thermotolerans	252514	S	0	0.00000	0	0.00000	0	0.00000	14	0.00000
Microbulbifer aggregans	1769779	S	0	0.00000	0	0.00000	0	0.00000	10	0.00000
Oceanicoccus sagamiensis	716816	S	0	0.00000	0	0.00000	0	0.00000	12	0.00000
Methylovulum psychrotolerans	1704499	S	0	0.00000	0	0.00000	0	0.00000	12	0.00000
Dichelobacter nodosus	870	S	0	0.00000	0	0.00000	0	0.00000	11	0.00000
Salinisphaera sp. LB1	2183911	S	0	0.00000	0	0.00000	0	0.00000	13	0.00000
Burkholderia stabilis	95485	S	0	0.00000	0	0.00000	0	0.00000	18	0.00000
Burkholderia contaminans	488447	S	0	0.00000	0	0.00000	0	0.00000	14	0.00000
Burkholderia insecticola	758793	S	0	0.00000	0	0.00000	0	0.00000	11	0.00000
Pandoraea pulmonicola	93221	S	0	0.00000	0	0.00000	0	0.00000	15	0.00000
Paraburkholderia sp. DHF22	2571748	S	0	0.00000	0	0.00000	0	0.00000	15	0.00000
Paraburkholderia sp. 7MH5	2547399	S	0	0.00000	0	0.00000	0	0.00000	11	0.00000
Paraburkholderia caribensis	75105	S	0	0.00000	0	0.00000	0	0.00000	14	0.00000
Ephemeroptericola cinctiostellae	2268024	S	0	0.00000	0	0.00000	0	0.00000	12	0.00000
Bordetella sp. H567	1697043	S	0	0.00000	0	0.00000	0	0.00000	13	0.00000
Bordetella genomosp. 8	1416806	S	0	0.00000	0	0.00000	0	0.00000	11	0.00000
Achromobacter sp. AONIH1	1758194	S	0	0.00000	0	0.00000	0	0.00000	11	0.00000
Achromobacter sp. MFA1 R4	1881016	S	0	0.00000	0	0.00000	0	0.00000	10	0.00000
Janthinobacterium sp. Marseille	375286	S	0	0.00000	0	0.00000	0	0.00000	12	0.00000
Sutterella megalosphaeroides	2494234	S	0	0.00000	0	0.00000	0	0.00000	20	0.00000
Neisseria flavescens	484	S	0	0.00000	0	0.00000	0	0.00000	17	0.00000
Neisseria canis	493	S	0	0.00000	0	0.00000	0	0.00000	12	0.00000
Neisseria zoodegmatis	326523	S	0	0.00000	0	0.00000	0	0.00000	12	0.00000
Crenobacter cavernae	2290923	S	0	0.00000	0	0.00000	0	0.00000	16	0.00000
Chromobacterium vaccinii	1108595	S	0	0.00000	0	0.00000	0	0.00000	11	0.00000
Laribacter hongkongensis	168471	S	0	0.00000	0	0.00000	0	0.00000	16	0.00000
Sulfuritalea hydrogenivorans	748811	S	0	0.00000	0	0.00000	0	0.00000	10	0.00000
Nitrosomonas eutropha	916	S	0	0.00000	0	0.00000	0	0.00000	18	0.00000
Candidatus Kinetoplastibacterium blastocrithidii	233181	S	0	0.00000	0	0.00000	0	0.00000	39	0.00000
Komagataeibacter xylinus	28448	S	0	0.00000	0	0.00000	0	0.00000	19	0.00000
Komagataeibacter saccharivorans	265959	S	0	0.00000	0	0.00000	0	0.00000	10	0.00000
Acetobacter persici	1076596	S	0	0.00000	0	0.00000	0	0.00000	17	0.00000
Acetobacter aceti	435	S	0	0.00000	0	0.00000	0	0.00000	12	0.00000
Gluconacetobacter diazotrophicus	33996	S	0	0.00000	0	0.00000	0	0.00000	12	0.00000
Magnetospirillum magneticum	84159	S	0	0.00000	0	0.00000	0	0.00000	16	0.00000
Thalassospira indica	1891279	S	0	0.00000	0	0.00000	0	0.00000	10	0.00000
Candidatus Endolissoclinum faulkneri	1263979	S	0	0.00000	0	0.00000	0	0.00000	11	0.00000
Agrobacterium rhizogenes	359	S	0	0.00000	0	0.00000	0	0.00000	20	0.00000
Bosea sp. PAMC 26642	1792307	S	0	0.00000	0	0.00000	0	0.00000	14	0.00000
Mesorhizobium opportunistum	593909	S	0	0.00000	0	0.00000	0	0.00000	16	0.00000
Mesorhizobium oceanicum	1670800	S	0	0.00000	0	0.00000	0	0.00000	12	0.00000
Bartonella kosoyi	2133959	S	0	0.00000	0	0.00000	0	0.00000	26	0.00000
Ochrobactrum anthropi	529	S	0	0.00000	0	0.00000	0	0.00000	13	0.00000
Sphingomonas sp. AP4-R1	2735134	S	0	0.00000	0	0.00000	0	0.00000	10	0.00000
Sphingobium baderi	1332080	S	0	0.00000	0	0.00000	0	0.00000	14	0.00000
Tardibacter chloracetimidivorans	1921510	S	0	0.00000	0	0.00000	0	0.00000	10	0.00000
Qipengyuania sediminis	1532023	S	0	0.00000	0	0.00000	0	0.00000	11	0.00000
Sulfitobacter sp. SK025	1389011	S	0	0.00000	0	0.00000	0	0.00000	16	0.00000
Boseongicola sp. CCM32	2552942	S	0	0.00000	0	0.00000	0	0.00000	18	0.00000
Ehrlichia muris	35795	S	0	0.00000	0	0.00000	0	0.00000	35	0.00000
Ehrlichia ruminantium	779	S	0	0.00000	0	0.00000	0	0.00000	12	0.00000
Rickettsiales endosymbiont of Stachyamoeba lipophora	2486578	S	0	0.00000	0	0.00000	0	0.00000	15	0.00000
Candidatus Pelagibacter sp. IMCC9063	1002672	S	0	0.00000	0	0.00000	0	0.00000	14	0.00000
Arcobacter cryaerophilus	28198	S	0	0.00000	0	0.00000	0	0.00000	16	0.00000
Arcobacter butzleri	28197	S	0	0.00000	0	0.00000	0	0.00000	16	0.00000
Arcobacter skirrowii	28200	S	0	0.00000	0	0.00000	0	0.00000	16	0.00000
Arcobacter halophilus	197482	S	0	0.00000	0	0.00000	0	0.00000	13	0.00000
Arcobacter cibarius	255507	S	0	0.00000	0	0.00000	0	0.00000	11	0.00000
Arcobacter ellisii	913109	S	0	0.00000	0	0.00000	0	0.00000	10	0.00000
Arcobacter sp. L	944547	S	0	0.00000	0	0.00000	0	0.00000	14	0.00000
Halarcobacter bivalviorum	663364	S	0	0.00000	0	0.00000	0	0.00000	12	0.00000
Campylobacter canadensis	449520	S	0	0.00000	0	0.00000	0	0.00000	26	0.00000
Campylobacter hepaticus	1813019	S	0	0.00000	0	0.00000	0	0.00000	20	0.00000
Campylobacter concisus	199	S	0	0.00000	0	0.00000	0	0.00000	14	0.00000
Campylobacter insulaenigrae	260714	S	0	0.00000	0	0.00000	0	0.00000	12	0.00000
Caminibacter mediatlanticus	291048	S	0	0.00000	0	0.00000	0	0.00000	26	0.00000
Myxococcus xanthus	34	S	0	0.00000	0	0.00000	0	0.00000	13	0.00000
Pseudenhygromyxa sp. WMMC2535	2712867	S	0	0.00000	0	0.00000	0	0.00000	25	0.00000
Haliangium ochraceum	80816	S	0	0.00000	0	0.00000	0	0.00000	12	0.00000
Desulfovibrio ferrophilus	241368	S	0	0.00000	0	0.00000	0	0.00000	13	0.00000
Desulfovibrio carbinoliphilus	345370	S	0	0.00000	0	0.00000	0	0.00000	12	0.00000
Desulfovibrio vulgaris	881	S	0	0.00000	0	0.00000	0	0.00000	11	0.00000
Desulfohalobium retbaense	45663	S	0	0.00000	0	0.00000	0	0.00000	11	0.00000
Desulfobulbus propionicus	894	S	0	0.00000	0	0.00000	0	0.00000	15	0.00000
Desulfocapsa sulfexigens	65555	S	0	0.00000	0	0.00000	0	0.00000	17	0.00000
Desulfurella acetivorans	33002	S	0	0.00000	0	0.00000	0	0.00000	12	0.00000
Halobacteriovorax sp. BALOs_7	2109558	S	0	0.00000	0	0.00000	0	0.00000	14	0.00000
Candidatus Borrelia tachyglossi	1964448	S	0	0.00000	0	0.00000	0	0.00000	16	0.00000
Borrelia sp. CA690	1476873	S	0	0.00000	0	0.00000	0	0.00000	10	0.00000
Treponema putidum	221027	S	0	0.00000	0	0.00000	0	0.00000	23	0.00000
Spirochaeta perfilievii	252967	S	0	0.00000	0	0.00000	0	0.00000	14	0.00000
Leptospira interrogans	173	S	0	0.00000	0	0.00000	0	0.00000	10	0.00000
Brachyspira hyodysenteriae	159	S	0	0.00000	0	0.00000	0	0.00000	19	0.00000
Brachyspira murdochii	84378	S	0	0.00000	0	0.00000	0	0.00000	12	0.00000
Brachyspira intermedia	84377	S	0	0.00000	0	0.00000	0	0.00000	11	0.00000
Flavobacterium faecale	1355330	S	0	0.00000	0	0.00000	0	0.00000	86	0.00000
Flavobacterium sp. Sr18	935222	S	0	0.00000	0	0.00000	0	0.00000	35	0.00000
Flavobacterium columnare	996	S	0	0.00000	0	0.00000	0	0.00000	16	0.00000
Flavobacterium johnsoniae	986	S	0	0.00000	0	0.00000	0	0.00000	12	0.00000
Chryseobacterium sp. T16E-39	2015076	S	0	0.00000	0	0.00000	0	0.00000	11	0.00000
Chryseobacterium bernardetii	1241978	S	0	0.00000	0	0.00000	0	0.00000	46	0.00000
Chryseobacterium glaciei	1685010	S	0	0.00000	0	0.00000	0	0.00000	24	0.00000
Chryseobacterium shandongense	1493872	S	0	0.00000	0	0.00000	0	0.00000	14	0.00000
Chryseobacterium arthrosphaerae	651561	S	0	0.00000	0	0.00000	0	0.00000	12	0.00000
Chryseobacterium carnipullorum	1124835	S	0	0.00000	0	0.00000	0	0.00000	12	0.00000
Chryseobacterium gleum	250	S	0	0.00000	0	0.00000	0	0.00000	12	0.00000
Chryseobacterium carnis	1241979	S	0	0.00000	0	0.00000	0	0.00000	10	0.00000
Chryseobacterium indoltheticum	254	S	0	0.00000	0	0.00000	0	0.00000	10	0.00000
Capnocytophaga sp. FDAARGOS_737	2545799	S	0	0.00000	0	0.00000	0	0.00000	11	0.00000
Capnocytophaga cynodegmi	28189	S	0	0.00000	0	0.00000	0	0.00000	24	0.00000
Capnocytophaga canimorsus	28188	S	0	0.00000	0	0.00000	0	0.00000	20	0.00000
Capnocytophaga leadbetteri	327575	S	0	0.00000	0	0.00000	0	0.00000	19	0.00000
Tenacibaculum sp. SZ-18	754423	S	0	0.00000	0	0.00000	0	0.00000	12	0.00000
Cellulophaga baltica	76594	S	0	0.00000	0	0.00000	0	0.00000	13	0.00000
Polaribacter sp. KT25b	1855336	S	0	0.00000	0	0.00000	0	0.00000	28	0.00000
Polaribacter vadi	1774273	S	0	0.00000	0	0.00000	0	0.00000	17	0.00000
Myroides phaeus	702745	S	0	0.00000	0	0.00000	0	0.00000	11	0.00000
Apibacter sp. B2966	2656761	S	0	0.00000	0	0.00000	0	0.00000	41	0.00000
Aquimarina sp. BL5	1714860	S	0	0.00000	0	0.00000	0	0.00000	15	0.00000
Flavobacteriaceae bacterium UJ101	1150389	S	0	0.00000	0	0.00000	0	0.00000	24	0.00000
Flavobacteriaceae bacterium 10Alg115	2584122	S	0	0.00000	0	0.00000	0	0.00000	10	0.00000
Elizabethkingia anophelis	1117645	S	0	0.00000	0	0.00000	0	0.00000	11	0.00000
Lacinutrix sp. 5H-3-7-4	983544	S	0	0.00000	0	0.00000	0	0.00000	10	0.00000
Lacinutrix sp. Bg11-31	2057808	S	0	0.00000	0	0.00000	0	0.00000	10	0.00000
Formosa agariphila	320324	S	0	0.00000	0	0.00000	0	0.00000	11	0.00000
Dokdonia sp. 4H-3-7-5	983548	S	0	0.00000	0	0.00000	0	0.00000	18	0.00000
Lutibacter profundi	1622118	S	0	0.00000	0	0.00000	0	0.00000	14	0.00000
Blattabacterium punctulatus	164514	S	0	0.00000	0	0.00000	0	0.00000	24	0.00000
Hymenobacter sp. PAMC 26554	1484116	S	0	0.00000	0	0.00000	0	0.00000	13	0.00000
Pontibacter sp. BT214	2694930	S	0	0.00000	0	0.00000	0	0.00000	40	0.00000
Spirosoma aerolatum	1211326	S	0	0.00000	0	0.00000	0	0.00000	11	0.00000
Cardinium endosymbiont of Encarsia pergandiella	249402	S	0	0.00000	0	0.00000	0	0.00000	23	0.00000
Flammeovirga pectinis	2494373	S	0	0.00000	0	0.00000	0	0.00000	11	0.00000
Flammeovirga sp. MY04	1191459	S	0	0.00000	0	0.00000	0	0.00000	11	0.00000
Bernardetia litoralis	999	S	0	0.00000	0	0.00000	0	0.00000	15	0.00000
Prevotella enoeca	76123	S	0	0.00000	0	0.00000	0	0.00000	24	0.00000
Prevotella sp. oral taxon 299	652716	S	0	0.00000	0	0.00000	0	0.00000	15	0.00000
Prevotella jejuni	1177574	S	0	0.00000	0	0.00000	0	0.00000	11	0.00000
Bacteroides thetaiotaomicron	818	S	0	0.00000	0	0.00000	0	0.00000	13	0.00000
Bacteroides vulgatus	821	S	0	0.00000	0	0.00000	0	0.00000	13	0.00000
Bacteroides dorei	357276	S	0	0.00000	0	0.00000	0	0.00000	13	0.00000
Porphyromonas cangingivalis	36874	S	0	0.00000	0	0.00000	0	0.00000	43	0.00000
Porphyromonas gingivalis	837	S	0	0.00000	0	0.00000	0	0.00000	17	0.00000
Tannerella sp. oral taxon HOT-286	712710	S	0	0.00000	0	0.00000	0	0.00000	10	0.00000
Candidatus Azobacteroides pseudotrichonymphae	511435	S	0	0.00000	0	0.00000	0	0.00000	13	0.00000
Prolixibacteraceae bacterium WC007	2681766	S	0	0.00000	0	0.00000	0	0.00000	10	0.00000
Mucilaginibacter sp. F39-2	2728022	S	0	0.00000	0	0.00000	0	0.00000	13	0.00000
Mucilaginibacter ginsenosidivorax	862126	S	0	0.00000	0	0.00000	0	0.00000	27	0.00000
Sphingobacteriaceae bacterium GW460-11-11-14-LB5	1986952	S	0	0.00000	0	0.00000	0	0.00000	11	0.00000
Arachidicoccus sp. B3-10	2545455	S	0	0.00000	0	0.00000	0	0.00000	15	0.00000
Gemmatimonas sp. TET16	2732249	S	0	0.00000	0	0.00000	0	0.00000	12	0.00000
candidate division Zixibacteria bacterium	2053527	S	0	0.00000	0	0.00000	0	0.00000	13	0.00000
Candidatus Cloacimonas acidaminovorans	456827	S	0	0.00000	0	0.00000	0	0.00000	10	0.00000
Fusobacterium ulcerans	861	S	0	0.00000	0	0.00000	0	0.00000	13	0.00000
Fusobacterium mortiferum	850	S	0	0.00000	0	0.00000	0	0.00000	10	0.00000
Leptotrichia hongkongensis	554406	S	0	0.00000	0	0.00000	0	0.00000	20	0.00000
Leptotrichia goodfellowii	157692	S	0	0.00000	0	0.00000	0	0.00000	15	0.00000
Leptotrichia shahii	157691	S	0	0.00000	0	0.00000	0	0.00000	13	0.00000
Leptotrichia buccalis	40542	S	0	0.00000	0	0.00000	0	0.00000	12	0.00000
Leptotrichia trevisanii	109328	S	0	0.00000	0	0.00000	0	0.00000	11	0.00000
Streptobacillus moniliformis	34105	S	0	0.00000	0	0.00000	0	0.00000	11	0.00000
Planctomycetes bacterium SRT547	2596890	S	0	0.00000	0	0.00000	0	0.00000	18	0.00000
Planctomycetes bacterium Mal52	2527995	S	0	0.00000	0	0.00000	0	0.00000	13	0.00000
Phycisphaerae bacterium RAS2	2528035	S	0	0.00000	0	0.00000	0	0.00000	10	0.00000
Chlamydia suis	83559	S	0	0.00000	0	0.00000	0	0.00000	17	0.00000
Parachlamydia acanthamoebae	83552	S	0	0.00000	0	0.00000	0	0.00000	12	0.00000
Victivallales bacterium CCUG 44730	2094242	S	0	0.00000	0	0.00000	0	0.00000	10	0.00000
Mesotoga prima	1184387	S	0	0.00000	0	0.00000	0	0.00000	10	0.00000
Jonquetella anthropi	428712	S	0	0.00000	0	0.00000	0	0.00000	11	0.00000
Luteitalea pratensis	1855912	S	0	0.00000	0	0.00000	0	0.00000	11	0.00000
Thermodesulfobacterium geofontis	1295609	S	0	0.00000	0	0.00000	0	0.00000	16	0.00000
